招录机关	部门代码	用人司局	招考职位	职位代码	调剂进入面试最低分数
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001001	106.20
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001001	106.20
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001001	106.20
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001001	106.20
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001001	106.20
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001001	106.20
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001001	106.20
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001001	106.20
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001001	106.20
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001001	106.20
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001002	112.00
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001002	112.00
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001002	112.00
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001002	112.00
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001003	115.60
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001003	115.60
中国人民银行内蒙古自治区分行	126106	中国人民银行内蒙古自治区分行	综合业务部门一级主任科员及以下	300110001004	126.70
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001011	108.00
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001011	108.00
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001011	108.00
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001011	108.00
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001011	108.00
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001011	108.00
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001011	108.00
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001011	108.00
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001012	109.90
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001012	109.90
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001012	109.90
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001012	109.90
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001012	109.90
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001012	109.90
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001012	109.90
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001012	109.90
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001012	109.90
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001013	117.30
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001013	117.30
中国人民银行吉林省分行	126108	中国人民银行吉林省分行	综合业务部门一级主任科员及以下	300110001014	116.90
中国人民银行吉林省分行	126108	中国人民银行辽源市分行	综合业务部门一级主任科员及以下	300110004005	122.60
中国人民银行吉林省分行	126108	中国人民银行通化市分行	综合业务部门一级主任科员及以下	300110005008	126.80
中国人民银行吉林省分行	126108	中国人民银行白城市分行	综合业务部门一级主任科员及以下	300110008009	113.10
中国人民银行吉林省分行	126108	中国人民银行白城市分行	综合业务部门一级主任科员及以下	300110008009	113.10
中国人民银行吉林省分行	126108	中国人民银行白城市分行	综合业务部门一级主任科员及以下	300110008009	113.10
中国人民银行吉林省分行	126108	中国人民银行延边朝鲜族自治州分行	综合业务部门一级主任科员及以下	300110009008	107.60
中国人民银行黑龙江省分行	126109	中国人民银行黑龙江省分行	综合业务部门一级主任科员及以下	300110001001	111.20
中国人民银行黑龙江省分行	126109	中国人民银行黑龙江省分行	综合业务部门一级主任科员及以下	300110001001	111.20
中国人民银行黑龙江省分行	126109	中国人民银行黑龙江省分行	综合业务部门一级主任科员及以下	300110001001	111.20
中国人民银行黑龙江省分行	126109	中国人民银行黑龙江省分行	综合业务部门一级主任科员及以下	300110001001	111.20
中国人民银行黑龙江省分行	126109	中国人民银行黑龙江省分行	综合业务部门一级主任科员及以下	300110001001	111.20
中国人民银行黑龙江省分行	126109	中国人民银行黑龙江省分行	综合业务部门一级主任科员及以下	300110001002	112.20
中国人民银行黑龙江省分行	126109	中国人民银行黑龙江省分行	综合业务部门一级主任科员及以下	300110001002	112.20
中国人民银行黑龙江省分行	126109	中国人民银行黑龙江省分行	综合业务部门一级主任科员及以下	300110001003	121.30
中国人民银行黑龙江省分行	126109	中国人民银行黑龙江省分行	综合业务部门一级主任科员及以下	300110001003	121.30
中国人民银行黑龙江省分行	126109	中国人民银行黑龙江省分行	综合业务部门一级主任科员及以下	300110001004	117.20
中国人民银行黑龙江省分行	126109	中国人民银行绥化市分行	综合业务部门一级主任科员及以下	300110012002	112.00
中国人民银行安徽省分行	126112	中国人民银行池州市分行	综合业务部门一级主任科员及以下	300110006003	121.10
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001002	113.60
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001002	113.60
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001002	113.60
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001002	113.60
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001002	113.60
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001002	113.60
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001002	113.60
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001002	113.60
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001003	119.50
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001003	119.50
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001003	119.50
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001003	119.50
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001003	119.50
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001003	119.50
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001003	119.50
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001003	119.50
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001003	119.50
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001003	119.50
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001004	109.40
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001004	109.40
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001004	109.40
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001004	109.40
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001004	109.40
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001005	111.70
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001005	111.70
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001005	111.70
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001005	111.70
中国人民银行福建省分行	126113	中国人民银行福建省分行	综合业务部门一级主任科员及以下	300110001005	111.70
中国人民银行江西省分行	126114	中国人民银行江西省分行	综合业务部门一级主任科员及以下	300110001004	105.30
中国人民银行江西省分行	126114	中国人民银行江西省分行	综合业务部门一级主任科员及以下	300110001004	105.30
中国人民银行江西省分行	126114	中国人民银行江西省分行	综合业务部门一级主任科员及以下	300110001004	105.30
中国人民银行江西省分行	126114	中国人民银行江西省分行	综合业务部门一级主任科员及以下	300110001004	105.30
中国人民银行江西省分行	126114	中国人民银行江西省分行	综合业务部门一级主任科员及以下	300110001004	105.30
中国人民银行河南省分行	126116	中国人民银行河南省分行	综合业务部门一级主任科员及以下	300110001006	119.10
中国人民银行河南省分行	126116	中国人民银行河南省分行	综合业务部门一级主任科员及以下	300110001006	119.10
中国人民银行湖南省分行	126118	中国人民银行湖南省分行	综合业务部门一级主任科员及以下	300110001005	111.60
中国人民银行湖南省分行	126118	中国人民银行湖南省分行	综合业务部门一级主任科员及以下	300110001005	111.60
中国人民银行湖南省分行	126118	中国人民银行湖南省分行	综合业务部门一级主任科员及以下	300110001005	111.60
中国人民银行湖南省分行	126118	中国人民银行湖南省分行	综合业务部门一级主任科员及以下	300110001005	111.60
中国人民银行湖南省分行	126118	中国人民银行湖南省分行	综合业务部门一级主任科员及以下	300110001005	111.60
中国人民银行湖南省分行	126118	中国人民银行湖南省分行	综合业务部门一级主任科员及以下	300110001005	111.60
中国人民银行湖南省分行	126118	中国人民银行湖南省分行	综合业务部门一级主任科员及以下	300110001005	111.60
中国人民银行湖南省分行	126118	中国人民银行湖南省分行	综合业务部门一级主任科员及以下	300110001006	119.50
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001001	105.70
中国人民银行广西壮族自治区分行	126120	中国人民银行广西壮族自治区分行	综合业务部门一级主任科员及以下	300110001004	113.80
中国人民银行广西壮族自治区分行	126120	中国人民银行防城港市分行	综合业务部门一级主任科员及以下	300110006001	127.70
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001001	116.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001003	106.60
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001005	126.30
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001006	114.40
中国人民银行海南省分行	126121	中国人民银行海南省分行	综合业务部门一级主任科员及以下	300110001006	114.40
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001001	106.60
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001001	106.60
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001001	106.60
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001001	106.60
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001001	106.60
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001001	106.60
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001001	106.60
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001001	106.60
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001001	106.60
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001001	106.60
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001001	106.60
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001001	106.60
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001003	107.50
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001003	107.50
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001003	107.50
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001003	107.50
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001003	107.50
中国人民银行贵州省分行	126124	中国人民银行贵州省分行	综合业务部门一级主任科员及以下	300110001004	114.50
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001001	110.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001002	109.90
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001002	109.90
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001002	109.90
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001002	109.90
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001002	109.90
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001002	109.90
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001002	109.90
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001002	109.90
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001003	107.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001003	107.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001003	107.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001003	107.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001003	107.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001003	107.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001003	107.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001003	107.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001003	107.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001003	107.30
中国人民银行云南省分行	126125	中国人民银行云南省分行	综合业务部门一级主任科员及以下	300110001006	119.30
中国人民银行云南省分行	126125	中国人民银行文山壮族苗族自治州分行	综合业务部门一级主任科员及以下	300110011004	123.70
中国人民银行西藏自治区分行	126126	中国人民银行西藏自治区分行	综合业务部门一级主任科员及以下	300110001001	111.60
中国人民银行西藏自治区分行	126126	中国人民银行阿里地区分行	综合业务部门一级主任科员及以下	300110002001	124.10
中国人民银行西藏自治区分行	126126	中国人民银行阿里地区分行	综合业务部门一级主任科员及以下	300110002001	124.10
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001001	108.70
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001001	108.70
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001001	108.70
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001001	108.70
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001001	108.70
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001001	108.70
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001001	108.70
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001002	105.80
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001002	105.80
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001002	105.80
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001002	105.80
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001002	105.80
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001002	105.80
中国人民银行甘肃省分行	126128	中国人民银行甘肃省分行	综合业务部门一级主任科员及以下	300110001004	116.20
中国人民银行甘肃省分行	126128	中国人民银行甘南藏族自治州分行	综合业务部门一级主任科员及以下	300110014001	121.00
中国人民银行甘肃省分行	126128	中国人民银行甘南藏族自治州分行	综合业务部门一级主任科员及以下	300110014001	121.00
中国人民银行宁夏回族自治区分行	126130	中国人民银行宁夏回族自治区分行	综合业务部门一级主任科员及以下	300110001003	113.40
中国人民银行宁夏回族自治区分行	126130	中国人民银行宁夏回族自治区分行	综合业务部门一级主任科员及以下	300110001004	125.00
中国人民银行宁夏回族自治区分行	126130	中国人民银行宁夏回族自治区分行	综合业务部门一级主任科员及以下	300110001004	125.00
中国人民银行新疆维吾尔自治区分行	126131	中国人民银行新疆维吾尔自治区分行	综合业务部门一级主任科员及以下	300110001001	118.50
中国人民银行新疆维吾尔自治区分行	126131	中国人民银行新疆维吾尔自治区分行	综合业务部门一级主任科员及以下	300110001002	108.10
中国人民银行新疆维吾尔自治区分行	126131	中国人民银行新疆维吾尔自治区分行	综合业务部门一级主任科员及以下	300110001002	108.10
中国人民银行新疆维吾尔自治区分行	126131	中国人民银行新疆维吾尔自治区分行	综合业务部门一级主任科员及以下	300110001003	114.20
中国人民银行新疆维吾尔自治区分行	126131	中国人民银行新疆维吾尔自治区分行	综合业务部门一级主任科员及以下	300110001006	109.00
中国人民银行新疆维吾尔自治区分行	126131	中国人民银行新疆维吾尔自治区分行	综合业务部门一级主任科员及以下	300110001006	109.00
中国人民银行新疆维吾尔自治区分行	126131	中国人民银行新疆维吾尔自治区分行	综合业务部门一级主任科员及以下	300110001006	109.00
中国人民银行新疆维吾尔自治区分行	126131	中国人民银行新疆维吾尔自治区分行	综合业务部门一级主任科员及以下	300110001006	109.00
中国人民银行新疆维吾尔自治区分行	126131	中国人民银行克孜勒苏柯尔克孜自治州分行	综合业务部门一级主任科员及以下	300110009003	125.00
中国人民银行新疆维吾尔自治区分行	126131	中国人民银行克孜勒苏柯尔克孜自治州分行	综合业务部门一级主任科员及以下	300110009003	125.00
中国人民银行大连市分行	126132	中国人民银行大连市分行	综合业务部门一级主任科员及以下	300110001001	134.60
中国人民银行大连市分行	126132	中国人民银行大连市分行	综合业务部门一级主任科员及以下	300110001003	114.20
中国人民银行大连市分行	126132	中国人民银行大连市分行	综合业务部门一级主任科员及以下	300110001003	114.20
中国人民银行厦门市分行	126134	中国人民银行厦门市分行	综合业务部门一级主任科员及以下	300110001002	117.40
中国人民银行厦门市分行	126134	中国人民银行厦门市分行	综合业务部门一级主任科员及以下	300110001002	117.40
中国人民银行厦门市分行	126134	中国人民银行厦门市分行	综合业务部门一级主任科员及以下	300110001002	117.40
中国人民银行厦门市分行	126134	中国人民银行厦门市分行	综合业务部门一级主任科员及以下	300110001002	117.40
